Variable,B3-A-Formar parte de alguna red de docentes/directores-Recuento,B3-A-Formar parte de alguna red de docentes/directores-% del N de fila,B3-A-Formar parte de alguna red de docentes/directores-% de N columnas,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-A-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-A-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-A-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-A-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-B-Formar parte de alguna red de docentes/directores-Recuento,B3-B-Formar parte de alguna red de docentes/directores-% del N de fila,B3-B-Formar parte de alguna red de docentes/directores-% de N columnas,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-B-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-B-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-B-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-B-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-C-Formar parte de alguna red de docentes/directores-Recuento,B3-C-Formar parte de alguna red de docentes/directores-% del N de fila,B3-C-Formar parte de alguna red de docentes/directores-% de N columnas,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-C-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-C-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-C-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-C-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-D-Formar parte de alguna red de docentes/directores-Recuento,B3-D-Formar parte de alguna red de docentes/directores-% del N de fila,B3-D-Formar parte de alguna red de docentes/directores-% de N columnas,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-D-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-D-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-D-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-D-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-E-Formar parte de alguna red de docentes/directores-Recuento,B3-E-Formar parte de alguna red de docentes/directores-% del N de fila,B3-E-Formar parte de alguna red de docentes/directores-% de N columnas,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-E-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-E-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-E-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-E-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas,B3-F-Formar parte de alguna red de docentes/directores-Recuento,B3-F-Formar parte de alguna red de docentes/directores-% del N de fila,B3-F-Formar parte de alguna red de docentes/directores-% de N columnas,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-Recuento,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% del N de fila,B3-F-Recibir asesoría y acompañamiento por parte de la supervisión o de un asesor técnico pedagógico-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio en la escuela-% de N columnas,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-Recuento,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% del N de fila,B3-F-Participar en programas de especialización de métodos de enseñanza colectivos-% de N columnas,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-Recuento,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% del N de fila,B3-F-Acceder a cursos o talleres relacionados con las características del plan de estudio-% de N columnas,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-Recuento,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% del N de fila,B3-F-Participar en ejercicios colectivos de reflexión y análisis sobre el plan de estudio a nivel de zona o sector escolar-% de N columnas
51 a 60 años,915,0.16,0.21,1385,0.24,0.21,938,0.16,0.18,771,0.13,0.22,415,0.07,0.18,1327,0.23,0.18,578,0.1,0.18,1197,0.21,0.19,1143,0.2,0.21,1048,0.18,0.22,840,0.15,0.18,941,0.16,0.19,729,0.13,0.18,813,0.14,0.19,887,0.15,0.2,1108,0.19,0.19,1115,0.19,0.2,1092,0.19,0.2,903,0.16,0.18,764,0.13,0.19,835,0.15,0.19,1147,0.2,0.2,1192,0.21,0.2,891,0.16,0.2,894,0.16,0.19,920,0.16,0.2,933,0.16,0.2,1006,0.18,0.18,1200,0.21,0.2,778,0.14,0.21,1718,0.3,0.21,659,0.12,0.19,1002,0.18,0.2,661,0.12,0.16,977,0.17,0.2,713,0.12,0.21
61 a 70 años,175,0.19,0.04,245,0.26,0.04,145,0.15,0.03,128,0.14,0.04,66,0.07,0.03,185,0.2,0.03,84,0.09,0.03,207,0.22,0.03,192,0.2,0.03,179,0.19,0.04,127,0.14,0.03,155,0.16,0.03,105,0.11,0.03,139,0.15,0.03,153,0.16,0.03,181,0.19,0.03,181,0.19,0.03,185,0.2,0.03,141,0.15,0.03,120,0.13,0.03,138,0.15,0.03,198,0.21,0.03,215,0.23,0.04,130,0.14,0.03,144,0.15,0.03,151,0.16,0.03,142,0.15,0.03,157,0.17,0.03,200,0.21,0.03,146,0.16,0.04,294,0.31,0.04,80,0.09,0.02,171,0.18,0.03,100,0.11,0.02,154,0.16,0.03,141,0.15,0.04
71 a 80 años,14,0.28,0,14,0.28,0,11,0.22,0,4,0.08,0,2,0.04,0,5,0.1,0,8,0.16,0,11,0.22,0,11,0.22,0,10,0.2,0,5,0.1,0,5,0.1,0,7,0.14,0,8,0.16,0,7,0.14,0,7,0.14,0,12,0.24,0,9,0.18,0,5,0.1,0,2,0.04,0,5,0.1,0,12,0.24,0,10,0.2,0,16,0.32,0,6,0.12,0,10,0.2,0,5,0.1,0,8,0.16,0,13,0.26,0,8,0.16,0,10,0.2,0,5,0.1,0,11,0.22,0,9,0.18,0,8,0.16,0,7,0.14,0
81 a 90 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91 a 99 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Preparatoria, bachillerato o carrera técnica",120,0.17,0.03,182,0.26,0.03,122,0.18,0.02,62,0.09,0.02,47,0.07,0.02,160,0.23,0.02,65,0.09,0.02,153,0.22,0.02,140,0.2,0.03,119,0.17,0.03,93,0.13,0.02,123,0.18,0.02,82,0.12,0.02,88,0.13,0.02,128,0.19,0.03,156,0.23,0.03,136,0.2,0.03,102,0.15,0.02,113,0.16,0.02,93,0.14,0.02,90,0.13,0.02,153,0.22,0.03,136,0.2,0.02,106,0.15,0.02,118,0.17,0.03,105,0.15,0.02,100,0.15,0.02,124,0.18,0.02,146,0.21,0.02,97,0.14,0.03,192,0.28,0.02,72,0.1,0.02,111,0.16,0.02,78,0.11,0.02,133,0.19,0.03,103,0.15,0.03
Normal básica sin licenciatura,24,0.16,0.01,40,0.26,0.01,37,0.24,0.01,13,0.08,0,5,0.03,0,36,0.23,0.01,22,0.14,0.01,35,0.23,0.01,22,0.14,0,30,0.19,0.01,22,0.14,0.01,24,0.16,0.01,16,0.1,0,23,0.15,0.01,26,0.17,0.01,32,0.21,0.01,29,0.19,0.01,29,0.19,0.01,28,0.18,0.01,20,0.13,0.01,22,0.14,0.01,21,0.14,0,42,0.27,0.01,21,0.14,0.01,21,0.14,0,19,0.12,0,22,0.14,0.01,40,0.26,0.01,31,0.2,0.01,21,0.14,0.01,43,0.28,0.01,18,0.12,0.01,25,0.16,0.01,19,0.12,0.01,25,0.16,0.01,24,0.16,0.01
Normal superior,691,0.16,0.16,1030,0.24,0.15,769,0.18,0.15,568,0.13,0.16,309,0.07,0.13,959,0.22,0.13,520,0.12,0.16,893,0.21,0.14,872,0.2,0.16,699,0.16,0.15,636,0.15,0.14,705,0.16,0.14,569,0.13,0.14,652,0.15,0.15,625,0.15,0.14,824,0.19,0.14,825,0.19,0.15,828,0.19,0.15,678,0.16,0.14,568,0.13,0.14,654,0.15,0.15,828,0.19,0.14,882,0.2,0.15,710,0.16,0.16,665,0.15,0.14,689,0.16,0.15,661,0.15,0.14,840,0.19,0.15,890,0.21,0.15,575,0.13,0.16,1198,0.28,0.14,488,0.11,0.14,743,0.17,0.15,563,0.13,0.14,780,0.18,0.16,546,0.13,0.16
Normal Intercultural Bilingüe,3,0.21,0,3,0.21,0,3,0.21,0,1,0.07,0,1,0.07,0,3,0.21,0,1,0.07,0,3,0.21,0,2,0.14,0,4,0.29,0,3,0.21,0,1,0.07,0,3,0.21,0,1,0.07,0,3,0.21,0,3,0.21,0,1,0.07,0,3,0.21,0,2,0.14,0,1,0.07,0,0,0,0,4,0.29,0,2,0.14,0,5,0.36,0,2,0.14,0,3,0.21,0,4,0.29,0,1,0.07,0,3,0.21,0,1,0.07,0,3,0.21,0,3,0.21,0,2,0.14,0,1,0.07,0,4,0.29,0,1,0.07,0
Licenciatura,2396,0.15,0.55,3688,0.23,0.55,2832,0.18,0.55,1873,0.12,0.53,1242,0.08,0.52,3984,0.25,0.54,1683,0.11,0.53,3566,0.22,0.56,3050,0.19,0.55,2568,0.16,0.54,2435,0.15,0.53,2711,0.17,0.54,2138,0.13,0.54,2312,0.14,0.54,2484,0.16,0.55,3110,0.19,0.54,2976,0.19,0.55,2990,0.19,0.55,2672,0.17,0.54,2127,0.13,0.54,2374,0.15,0.54,3170,0.2,0.55,3221,0.2,0.54,2433,0.15,0.55,2585,0.16,0.55,2437,0.15,0.52,2569,0.16,0.54,3025,0.19,0.54,3373,0.21,0.56,2002,0.13,0.55,4532,0.28,0.55,1868,0.12,0.53,2692,0.17,0.53,2258,0.14,0.55,2759,0.17,0.55,1882,0.12,0.54
Especialidad,102,0.14,0.02,157,0.21,0.02,135,0.18,0.03,85,0.11,0.02,71,0.1,0.03,194,0.26,0.03,81,0.11,0.03,150,0.2,0.02,130,0.18,0.02,119,0.16,0.03,138,0.19,0.03,126,0.17,0.03,97,0.13,0.02,100,0.13,0.02,115,0.16,0.03,159,0.21,0.03,129,0.17,0.02,144,0.19,0.03,129,0.17,0.03,115,0.16,0.03,109,0.15,0.03,140,0.19,0.02,152,0.2,0.03,99,0.13,0.02,112,0.15,0.02,121,0.16,0.03,141,0.19,0.03,134,0.18,0.02,130,0.18,0.02,106,0.14,0.03,223,0.3,0.03,101,0.14,0.03,114,0.15,0.02,107,0.14,0.03,124,0.17,0.03,75,0.1,0.02
Maestría,908,0.13,0.21,1443,0.21,0.22,1150,0.17,0.22,791,0.12,0.23,632,0.09,0.27,1834,0.27,0.25,700,0.1,0.22,1371,0.2,0.22,1242,0.18,0.22,1074,0.16,0.23,1143,0.17,0.25,1227,0.18,0.24,972,0.14,0.24,1007,0.15,0.23,1019,0.15,0.23,1324,0.2,0.23,1234,0.18,0.23,1201,0.18,0.22,1180,0.18,0.24,914,0.14,0.23,991,0.15,0.23,1314,0.2,0.23,1371,0.2,0.23,985,0.15,0.22,1081,0.16,0.23,1161,0.17,0.25,1146,0.17,0.24,1265,0.19,0.23,1332,0.2,0.22,769,0.11,0.21,1915,0.28,0.23,860,0.13,0.25,1208,0.18,0.24,989,0.15,0.24,1042,0.15,0.21,740,0.11,0.21
Doctorado,110,0.15,0.03,153,0.21,0.02,106,0.14,0.02,109,0.15,0.03,69,0.09,0.03,199,0.27,0.03,94,0.13,0.03,144,0.19,0.02,120,0.16,0.02,114,0.15,0.02,152,0.2,0.03,122,0.16,0.02,102,0.14,0.03,118,0.16,0.03,118,0.16,0.03,142,0.19,0.03,116,0.16,0.02,150,0.2,0.03,109,0.15,0.02,118,0.16,0.03,127,0.17,0.03,130,0.17,0.02,159,0.21,0.03,102,0.14,0.02,137,0.18,0.03,114,0.15,0.02,128,0.17,0.03,154,0.21,0.03,124,0.17,0.02,88,0.12,0.02,193,0.26,0.02,99,0.13,0.03,146,0.2,0.03,97,0.13,0.02,125,0.17,0.03,85,0.11,0.03
Posdoctorado,3,0.11,0,9,0.32,0,7,0.25,0,4,0.14,0,2,0.07,0,3,0.11,0,1,0.04,0,5,0.18,0,6,0.21,0,4,0.14,0,5,0.18,0,7,0.25,0,4,0.14,0,4,0.14,0,3,0.11,0,5,0.18,0,7,0.25,0,5,0.18,0,8,0.29,0,2,0.07,0,4,0.14,0,6,0.21,0,5,0.18,0,3,0.11,0,3,0.11,0,6,0.21,0,4,0.14,0,4,0.14,0,3,0.11,0,8,0.29,0,9,0.32,0,2,0.07,0,4,0.14,0,5,0.18,0,6,0.21,0,2,0.07,0
Menor o igual a 10,1329,0.14,0.31,2023,0.22,0.3,1692,0.18,0.33,1036,0.11,0.3,833,0.09,0.35,2454,0.26,0.33,1016,0.11,0.32,2085,0.22,0.33,1766,0.19,0.32,1339,0.14,0.28,1466,0.16,0.32,1695,0.18,0.34,1242,0.13,0.31,1421,0.15,0.33,1483,0.16,0.33,1786,0.19,0.31,1746,0.19,0.32,1689,0.18,0.31,1567,0.17,0.32,1252,0.13,0.32,1397,0.15,0.32,1853,0.2,0.32,1863,0.2,0.31,1434,0.15,0.32,1538,0.16,0.33,1474,0.16,0.32,1477,0.16,0.31,1897,0.2,0.34,1869,0.2,0.31,1110,0.12,0.3,2674,0.29,0.32,1110,0.12,0.32,1551,0.17,0.31,1455,0.16,0.35,1590,0.17,0.32,984,0.11,0.29
11 a 20,1612,0.14,0.37,2520,0.22,0.38,1997,0.18,0.39,1295,0.11,0.37,912,0.08,0.38,2977,0.26,0.4,1200,0.11,0.38,2382,0.21,0.38,2108,0.19,0.38,1818,0.16,0.38,1889,0.17,0.41,1915,0.17,0.38,1601,0.14,0.4,1663,0.15,0.39,1704,0.15,0.38,2225,0.2,0.39,2037,0.18,0.37,2078,0.18,0.38,1973,0.18,0.4,1536,0.14,0.39,1669,0.15,0.38,2217,0.2,0.38,2277,0.2,0.38,1629,0.14,0.37,1816,0.16,0.38,1745,0.15,0.38,1893,0.17,0.4,2149,0.19,0.39,2327,0.21,0.39,1367,0.12,0.37,3104,0.28,0.37,1455,0.13,0.41,1936,0.17,0.38,1601,0.14,0.39,1863,0.17,0.37,1337,0.12,0.39
21 a 30,1416,0.16,0.33,2162,0.25,0.32,1472,0.17,0.29,1175,0.13,0.34,633,0.07,0.27,1941,0.22,0.26,951,0.11,0.3,1853,0.21,0.29,1710,0.19,0.31,1574,0.18,0.33,1272,0.15,0.28,1436,0.16,0.29,1140,0.13,0.29,1221,0.14,0.28,1334,0.15,0.3,1744,0.2,0.3,1670,0.19,0.31,1685,0.19,0.31,1379,0.16,0.28,1170,0.13,0.3,1305,0.15,0.3,1696,0.19,0.29,1830,0.21,0.31,1401,0.16,0.31,1370,0.16,0.29,1436,0.16,0.31,1405,0.16,0.29,1541,0.18,0.28,1836,0.21,0.3,1190,0.14,0.33,2530,0.29,0.31,946,0.11,0.27,1558,0.18,0.31,1061,0.12,0.26,1545,0.18,0.31,1137,0.13,0.33
31 a 40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41 a 50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayor o igual a 51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Definitivo o base,4064,0.15,0.93,6327,0.23,0.94,4851,0.18,0.94,3291,0.12,0.94,2226,0.08,0.94,6898,0.25,0.94,2955,0.11,0.93,5930,0.21,0.94,5248,0.19,0.94,4456,0.16,0.94,4335,0.16,0.94,4729,0.17,0.94,3760,0.14,0.94,4015,0.15,0.93,4249,0.15,0.94,5396,0.2,0.94,5079,0.18,0.93,5148,0.19,0.94,4632,0.17,0.94,3694,0.13,0.93,4087,0.15,0.94,5424,0.2,0.94,5615,0.2,0.94,4177,0.15,0.94,4452,0.16,0.94,4374,0.16,0.94,4470,0.16,0.94,5209,0.19,0.93,5684,0.21,0.94,3433,0.12,0.94,7776,0.28,0.94,3294,0.12,0.94,4733,0.17,0.94,3865,0.14,0.94,4697,0.17,0.94,3255,0.12,0.94
Interino,164,0.16,0.04,204,0.2,0.03,159,0.16,0.03,110,0.11,0.03,91,0.09,0.04,292,0.29,0.04,116,0.11,0.04,227,0.22,0.04,191,0.19,0.03,149,0.15,0.03,171,0.17,0.04,166,0.16,0.03,135,0.13,0.03,160,0.16,0.04,171,0.17,0.04,202,0.2,0.04,184,0.18,0.03,168,0.17,0.03,156,0.15,0.03,152,0.15,0.04,159,0.16,0.04,189,0.19,0.03,201,0.2,0.03,161,0.16,0.04,146,0.14,0.03,165,0.16,0.04,168,0.17,0.04,222,0.22,0.04,202,0.2,0.03,115,0.11,0.03,301,0.3,0.04,111,0.11,0.03,170,0.17,0.03,148,0.15,0.04,171,0.17,0.03,116,0.11,0.03
Tiempo fijo,78,0.17,0.02,85,0.19,0.01,87,0.19,0.02,64,0.14,0.02,38,0.09,0.02,97,0.22,0.01,53,0.12,0.02,96,0.21,0.02,70,0.16,0.01,69,0.15,0.02,70,0.16,0.02,91,0.2,0.02,47,0.11,0.01,71,0.16,0.02,60,0.13,0.01,87,0.19,0.02,117,0.26,0.02,67,0.15,0.01,80,0.18,0.02,68,0.15,0.02,77,0.17,0.02,78,0.17,0.01,76,0.17,0.01,69,0.15,0.02,67,0.15,0.01,64,0.14,0.01,81,0.18,0.02,88,0.2,0.02,79,0.18,0.01,69,0.15,0.02,124,0.28,0.02,64,0.14,0.02,74,0.17,0.02,62,0.14,0.02,69,0.15,0.01,55,0.12,0.02
No tengo nombramiento,9,0.18,0,13,0.26,0,8,0.16,0,4,0.08,0,3,0.06,0,14,0.28,0,6,0.12,0,10,0.2,0,10,0.2,0,10,0.2,0,7,0.14,0,8,0.16,0,6,0.12,0,8,0.16,0,5,0.1,0,9,0.18,0,10,0.2,0,13,0.26,0,7,0.14,0,7,0.14,0,9,0.18,0,10,0.2,0,10,0.2,0,8,0.16,0,9,0.18,0,6,0.12,0,11,0.22,0,9,0.18,0,9,0.18,0,6,0.12,0,13,0.26,0,7,0.14,0,7,0.14,0,9,0.18,0,12,0.24,0,2,0.04,0
Otro,42,0.14,0.01,76,0.25,0.01,56,0.19,0.01,36,0.12,0.01,20,0.07,0.01,70,0.23,0.01,37,0.12,0.01,57,0.19,0.01,65,0.22,0.01,46,0.15,0.01,44,0.15,0.01,51,0.17,0.01,35,0.12,0.01,50,0.17,0.01,35,0.12,0.01,61,0.2,0.01,63,0.21,0.01,56,0.19,0.01,44,0.15,0.01,37,0.12,0.01,39,0.13,0.01,65,0.22,0.01,66,0.22,0.01,49,0.16,0.01,48,0.16,0.01,46,0.15,0.01,45,0.15,0.01,59,0.2,0.01,58,0.19,0.01,44,0.15,0.01,94,0.31,0.01,34,0.11,0.01,60,0.2,0.01,33,0.11,0.01,49,0.16,0.01,30,0.1,0.01
GENERAL PÚBLICA,2095,0.15,0.48,3238,0.23,0.48,2500,0.18,0.48,1678,0.12,0.48,1168,0.08,0.49,3572,0.25,0.49,1512,0.11,0.48,3003,0.21,0.48,2663,0.19,0.48,2268,0.16,0.48,2310,0.16,0.5,2494,0.18,0.49,1942,0.14,0.49,2078,0.15,0.48,2181,0.15,0.48,2765,0.19,0.48,2657,0.19,0.49,2623,0.18,0.48,2438,0.17,0.5,1967,0.14,0.5,2115,0.15,0.48,2777,0.2,0.48,2800,0.2,0.47,2138,0.15,0.48,2287,0.16,0.48,2182,0.15,0.47,2326,0.16,0.49,2783,0.2,0.5,2914,0.21,0.48,1737,0.12,0.47,3968,0.28,0.48,1770,0.12,0.5,2452,0.17,0.49,1971,0.14,0.48,2391,0.17,0.48,1676,0.12,0.49
TÉCNICA,1810,0.15,0.42,2713,0.22,0.41,2178,0.18,0.42,1469,0.12,0.42,993,0.08,0.42,3167,0.26,0.43,1375,0.11,0.43,2684,0.22,0.43,2268,0.18,0.41,1990,0.16,0.42,1943,0.16,0.42,2068,0.17,0.41,1671,0.14,0.42,1855,0.15,0.43,1879,0.15,0.42,2393,0.19,0.42,2236,0.18,0.41,2292,0.19,0.42,2048,0.17,0.42,1610,0.13,0.41,1842,0.15,0.42,2426,0.2,0.42,2551,0.21,0.43,1842,0.15,0.41,1957,0.16,0.41,2025,0.16,0.44,1986,0.16,0.42,2305,0.19,0.41,2507,0.2,0.42,1537,0.13,0.42,3458,0.28,0.42,1435,0.12,0.41,2171,0.18,0.43,1741,0.14,0.42,2093,0.17,0.42,1417,0.12,0.41
